订单编号,总金额,买家实际支付金额,收货地址,订单创建时间,订单付款时间,退款金额,下单日期,下单小时,下单星期,是否周末,下单月份,付款延迟(小时),是否付款,是否退款,实际收入,退款比例,金额段,下单时段
147,119.0,0.0,北京市,2025-02-20 22:51:00,2025-02-20 22:51:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.0,0,0,0.0,0.0,100-200,晚上(18-24)
148,66.9,5.0,北京市,2025-02-20 22:51:00,2025-02-20 22:51:00,5.0,2025-02-20,22.0,3.0,0,2.0,0.0,1,1,0.0,1.0,50-100,晚上(18-24)
149,276.0,276.0,北京市,2025-02-20 22:50:00,2025-02-20 22:50:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.0,1,0,276.0,0.0,200-500,晚上(18-24)
150,37.0,37.0,云南省,2025-02-20 22:49:00,2025-02-20 22:49:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.0,1,0,37.0,0.0,0-50,晚上(18-24)
151,66.9,0.0,北京市,2025-02-20 22:49:00,2025-02-20 22:49:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.0,0,0,0.0,0.0,50-100,晚上(18-24)
152,114.0,114.0,天津市,2025-02-20 22:48:00,2025-02-20 22:48:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.0,1,0,114.0,0.0,100-200,晚上(18-24)
153,195.0,195.0,上海市,2025-02-20 22:47:00,2025-02-20 22:47:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.0,1,0,195.0,0.0,100-200,晚上(18-24)
154,119.0,119.0,北京市,2025-02-20 22:46:00,2025-02-20 22:47:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.016666666666666666,1,0,119.0,0.0,100-200,晚上(18-24)
155,34.9,0.0,湖南省,2025-02-20 22:46:00,,0.0,2025-02-20,22.0,3.0,0,2.0,-1.0,0,0,0.0,0.0,0-50,晚上(18-24)
156,119.0,0.0,广东省,2025-02-20 22:46:00,,0.0,2025-02-20,22.0,3.0,0,2.0,-1.0,0,0,0.0,0.0,100-200,晚上(18-24)
157,53.0,53.0,吉林省,2025-02-20 22:45:00,2025-02-20 22:46:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.016666666666666666,1,0,53.0,0.0,50-100,晚上(18-24)
158,98.9,98.9,上海市,2025-02-20 22:45:00,2025-02-20 22:46:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.016666666666666666,1,0,98.9,0.0,50-100,晚上(18-24)
159,119.0,119.0,湖南省,2025-02-20 22:45:00,2025-02-20 22:47:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.03333333333333333,1,0,119.0,0.0,100-200,晚上(18-24)
160,69.0,69.0,上海市,2025-02-20 22:44:00,2025-02-20 22:44:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.0,1,0,69.0,0.0,50-100,晚上(18-24)
161,34.9,34.9,天津市,2025-02-20 22:43:00,2025-02-20 22:43:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.0,1,0,34.9,0.0,0-50,晚上(18-24)
162,72.9,72.9,内蒙古自治区,2025-02-20 22:42:00,2025-02-20 22:42:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.0,1,0,72.9,0.0,50-100,晚上(18-24)
163,69.0,0.0,北京市,2025-02-20 22:42:00,2025-02-20 22:42:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.0,0,0,0.0,0.0,50-100,晚上(18-24)
164,64.8,64.8,广东省,2025-02-20 22:41:00,2025-02-21 10:58:00,0.0,2025-02-20,22.0,3.0,0,2.0,12.283333333333333,1,0,64.8,0.0,50-100,晚上(18-24)
165,476.6,476.6,浙江省,2025-02-20 22:41:00,2025-02-21 00:24:00,0.0,2025-02-20,22.0,3.0,0,2.0,1.7166666666666666,1,0,476.6,0.0,200-500,晚上(18-24)
166,183.0,183.0,上海市,2025-02-20 22:41:00,2025-02-20 22:41:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.0,1,0,183.0,0.0,100-200,晚上(18-24)
167,155.8,0.0,山东省,2025-02-20 22:40:00,2025-02-20 22:40:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.0,0,0,0.0,0.0,100-200,晚上(18-24)
168,119.0,119.0,上海市,2025-02-20 22:39:00,2025-02-20 22:39:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.0,1,0,119.0,0.0,100-200,晚上(18-24)
169,66.9,66.9,天津市,2025-02-20 22:39:00,2025-02-20 22:39:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.0,1,0,66.9,0.0,50-100,晚上(18-24)
170,69.0,69.0,四川省,2025-02-20 22:38:00,2025-02-21 12:31:00,0.0,2025-02-20,22.0,3.0,0,2.0,13.883333333333333,1,0,69.0,0.0,50-100,晚上(18-24)
171,69.0,69.0,河南省,2025-02-20 22:37:00,2025-02-20 22:37:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.0,1,0,69.0,0.0,50-100,晚上(18-24)
172,108.0,108.0,云南省,2025-02-20 22:36:00,2025-02-20 22:36:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.0,1,0,108.0,0.0,100-200,晚上(18-24)
173,34.9,34.9,安徽省,2025-02-20 22:36:00,2025-02-20 22:36:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.0,1,0,34.9,0.0,0-50,晚上(18-24)
174,152.0,152.0,北京市,2025-02-20 22:36:00,2025-02-20 22:36:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.0,1,0,152.0,0.0,100-200,晚上(18-24)
175,224.0,0.0,山东省,2025-02-20 22:35:00,,0.0,2025-02-20,22.0,3.0,0,2.0,-1.0,0,0,0.0,0.0,200-500,晚上(18-24)
176,119.0,119.0,广东省,2025-02-20 22:35:00,2025-02-20 22:35:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.0,1,0,119.0,0.0,100-200,晚上(18-24)
177,72.9,0.0,天津市,2025-02-20 22:35:00,2025-02-20 22:36:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.016666666666666666,0,0,0.0,0.0,50-100,晚上(18-24)
178,96.8,0.0,浙江省,2025-02-20 22:35:00,,0.0,2025-02-20,22.0,3.0,0,2.0,-1.0,0,0,0.0,0.0,50-100,晚上(18-24)
179,119.0,119.0,云南省,2025-02-20 22:34:00,2025-02-20 22:34:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.0,1,0,119.0,0.0,100-200,晚上(18-24)
180,151.0,151.0,上海市,2025-02-20 22:34:00,2025-02-20 22:34:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.0,1,0,151.0,0.0,100-200,晚上(18-24)
181,165.7,165.7,吉林省,2025-02-20 22:34:00,2025-02-20 22:34:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.0,1,0,165.7,0.0,100-200,晚上(18-24)
182,37.0,0.0,江苏省,2025-02-20 22:32:00,2025-02-20 22:33:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.016666666666666666,0,0,0.0,0.0,0-50,晚上(18-24)
183,37.0,0.0,浙江省,2025-02-20 22:32:00,,0.0,2025-02-20,22.0,3.0,0,2.0,-1.0,0,0,0.0,0.0,0-50,晚上(18-24)
184,72.9,0.0,天津市,2025-02-20 22:32:00,,0.0,2025-02-20,22.0,3.0,0,2.0,-1.0,0,0,0.0,0.0,50-100,晚上(18-24)
185,59.0,59.0,河南省,2025-02-20 22:32:00,2025-02-20 22:32:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.0,1,0,59.0,0.0,50-100,晚上(18-24)
186,178.8,0.0,北京市,2025-02-20 22:32:00,2025-02-20 22:32:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.0,0,0,0.0,0.0,100-200,晚上(18-24)
187,270.0,0.0,北京市,2025-02-20 22:31:00,2025-02-20 22:31:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.0,0,0,0.0,0.0,200-500,晚上(18-24)
188,69.0,69.0,江苏省,2025-02-20 22:31:00,2025-02-20 22:31:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.0,1,0,69.0,0.0,50-100,晚上(18-24)
189,178.8,178.8,重庆市,2025-02-20 22:30:00,2025-02-20 22:31:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.016666666666666666,1,0,178.8,0.0,100-200,晚上(18-24)
190,34.9,0.0,重庆市,2025-02-20 22:30:00,,0.0,2025-02-20,22.0,3.0,0,2.0,-1.0,0,0,0.0,0.0,0-50,晚上(18-24)
191,119.0,119.0,江苏省,2025-02-20 22:30:00,2025-02-20 22:30:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.0,1,0,119.0,0.0,100-200,晚上(18-24)
192,119.0,119.0,浙江省,2025-02-20 22:29:00,2025-02-20 22:30:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.016666666666666666,1,0,119.0,0.0,100-200,晚上(18-24)
193,37.0,37.0,浙江省,2025-02-20 22:29:00,2025-02-20 22:30:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.016666666666666666,1,0,37.0,0.0,0-50,晚上(18-24)
194,64.8,64.8,重庆市,2025-02-20 22:29:00,2025-02-20 22:29:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.0,1,0,64.8,0.0,50-100,晚上(18-24)
195,180.9,180.9,陕西省,2025-02-20 22:29:00,2025-02-20 22:29:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.0,1,0,180.9,0.0,100-200,晚上(18-24)
196,119.0,119.0,江苏省,2025-02-20 22:28:00,2025-02-20 22:28:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.0,1,0,119.0,0.0,100-200,晚上(18-24)
197,238.0,238.0,辽宁省,2025-02-20 22:28:00,2025-02-20 22:28:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.0,1,0,238.0,0.0,200-500,晚上(18-24)
198,34.9,0.0,重庆市,2025-02-20 22:28:00,,0.0,2025-02-20,22.0,3.0,0,2.0,-1.0,0,0,0.0,0.0,0-50,晚上(18-24)
199,119.0,119.0,云南省,2025-02-20 22:27:00,2025-02-20 22:27:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.0,1,0,119.0,0.0,100-200,晚上(18-24)
200,119.0,0.0,湖北省,2025-02-20 22:27:00,2025-02-20 22:27:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.0,0,0,0.0,0.0,100-200,晚上(18-24)
201,66.9,66.9,福建省,2025-02-20 22:27:00,2025-02-20 22:27:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.0,1,0,66.9,0.0,50-100,晚上(18-24)
202,37.0,37.0,湖南省,2025-02-20 22:27:00,2025-02-20 22:31:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.06666666666666667,1,0,37.0,0.0,0-50,晚上(18-24)
203,81.0,81.0,北京市,2025-02-20 22:27:00,2025-02-20 22:27:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.0,1,0,81.0,0.0,50-100,晚上(18-24)
204,180.9,0.0,浙江省,2025-02-20 22:27:00,2025-02-20 22:37:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.16666666666666666,0,0,0.0,0.0,100-200,晚上(18-24)
205,94.7,94.7,北京市,2025-02-20 22:27:00,2025-02-20 22:27:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.0,1,0,94.7,0.0,50-100,晚上(18-24)
206,43.0,0.0,安徽省,2025-02-20 22:26:00,,0.0,2025-02-20,22.0,3.0,0,2.0,-1.0,0,0,0.0,0.0,0-50,晚上(18-24)
207,101.0,101.0,广东省,2025-02-20 22:26:00,2025-02-21 02:25:00,0.0,2025-02-20,22.0,3.0,0,2.0,3.9833333333333334,1,0,101.0,0.0,100-200,晚上(18-24)
208,37.0,37.0,云南省,2025-02-20 22:26:00,2025-02-20 22:26:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.0,1,0,37.0,0.0,0-50,晚上(18-24)
209,34.9,34.9,江苏省,2025-02-20 22:25:00,2025-02-20 22:26:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.016666666666666666,1,0,34.9,0.0,0-50,晚上(18-24)
210,101.0,101.0,云南省,2025-02-20 22:25:00,2025-02-20 22:26:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.016666666666666666,1,0,101.0,0.0,100-200,晚上(18-24)
211,34.9,0.0,湖南省,2025-02-20 22:25:00,2025-02-20 22:25:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.0,0,0,0.0,0.0,0-50,晚上(18-24)
212,183.0,183.0,北京市,2025-02-20 22:25:00,2025-02-20 22:26:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.016666666666666666,1,0,183.0,0.0,100-200,晚上(18-24)
213,238.0,238.0,四川省,2025-02-20 22:25:00,2025-02-20 22:25:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.0,1,0,238.0,0.0,200-500,晚上(18-24)
214,43.0,43.0,安徽省,2025-02-20 22:24:00,2025-02-20 22:24:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.0,1,0,43.0,0.0,0-50,晚上(18-24)
215,121.7,0.0,山东省,2025-02-20 22:24:00,2025-02-20 22:24:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.0,0,0,0.0,0.0,100-200,晚上(18-24)
216,208.7,208.7,天津市,2025-02-20 22:23:00,2025-02-20 22:23:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.0,1,0,208.7,0.0,200-500,晚上(18-24)
217,183.0,0.0,北京市,2025-02-20 22:23:00,,0.0,2025-02-20,22.0,3.0,0,2.0,-1.0,0,0,0.0,0.0,100-200,晚上(18-24)
218,64.8,64.8,北京市,2025-02-20 22:23:00,2025-02-20 22:23:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.0,1,0,64.8,0.0,50-100,晚上(18-24)
219,141.9,0.0,内蒙古自治区,2025-02-20 22:22:00,2025-02-20 22:23:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.016666666666666666,0,0,0.0,0.0,100-200,晚上(18-24)
220,69.0,69.0,天津市,2025-02-20 22:22:00,2025-02-20 22:22:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.0,1,0,69.0,0.0,50-100,晚上(18-24)
221,75.0,75.0,辽宁省,2025-02-20 22:22:00,2025-02-20 22:23:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.016666666666666666,1,0,75.0,0.0,50-100,晚上(18-24)
222,43.0,0.0,湖北省,2025-02-20 22:20:00,2025-02-20 22:21:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.016666666666666666,0,0,0.0,0.0,0-50,晚上(18-24)
223,327.7,327.7,浙江省,2025-02-20 22:20:00,2025-02-20 22:28:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.13333333333333333,1,0,327.7,0.0,200-500,晚上(18-24)
224,334.0,302.0,江苏省,2025-02-20 22:19:00,2025-02-20 22:20:00,32.0,2025-02-20,22.0,3.0,0,2.0,0.016666666666666666,1,1,270.0,0.10596026490066225,200-500,晚上(18-24)
225,453.0,453.0,四川省,2025-02-20 22:19:00,2025-02-20 22:19:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.0,1,0,453.0,0.0,200-500,晚上(18-24)
226,119.6,119.6,上海市,2025-02-20 22:19:00,2025-02-20 22:19:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.0,1,0,119.6,0.0,100-200,晚上(18-24)
227,50.9,0.0,河北省,2025-02-20 22:19:00,,0.0,2025-02-20,22.0,3.0,0,2.0,-1.0,0,0,0.0,0.0,50-100,晚上(18-24)
228,148.9,148.9,福建省,2025-02-20 22:19:00,2025-02-20 22:19:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.0,1,0,148.9,0.0,100-200,晚上(18-24)
229,34.9,34.9,四川省,2025-02-20 22:19:00,2025-02-20 22:19:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.0,1,0,34.9,0.0,0-50,晚上(18-24)
230,69.0,69.0,山东省,2025-02-20 22:18:00,2025-02-20 22:19:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.016666666666666666,1,0,69.0,0.0,50-100,晚上(18-24)
231,37.0,37.0,海南省,2025-02-20 22:18:00,2025-02-20 22:19:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.016666666666666666,1,0,37.0,0.0,0-50,晚上(18-24)
232,270.0,0.0,重庆市,2025-02-20 22:17:00,2025-02-20 22:17:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.0,0,0,0.0,0.0,200-500,晚上(18-24)
233,34.9,0.0,山东省,2025-02-20 22:16:00,2025-02-20 22:17:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.016666666666666666,0,0,0.0,0.0,0-50,晚上(18-24)
234,119.0,0.0,江苏省,2025-02-20 22:16:00,2025-02-20 22:16:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.0,0,0,0.0,0.0,100-200,晚上(18-24)
235,69.0,69.0,湖南省,2025-02-20 22:16:00,2025-02-20 22:16:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.0,1,0,69.0,0.0,50-100,晚上(18-24)
236,64.8,0.0,山东省,2025-02-20 22:15:00,2025-02-20 22:15:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.0,0,0,0.0,0.0,50-100,晚上(18-24)
237,238.0,238.0,河北省,2025-02-20 22:15:00,2025-02-20 22:15:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.0,1,0,238.0,0.0,200-500,晚上(18-24)
238,102.8,102.8,江苏省,2025-02-20 22:14:00,2025-02-20 22:14:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.0,1,0,102.8,0.0,100-200,晚上(18-24)
239,43.0,43.0,浙江省,2025-02-20 22:14:00,2025-02-20 22:14:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.0,1,0,43.0,0.0,0-50,晚上(18-24)
240,43.0,0.0,浙江省,2025-02-20 22:14:00,,0.0,2025-02-20,22.0,3.0,0,2.0,-1.0,0,0,0.0,0.0,0-50,晚上(18-24)
241,34.9,0.0,重庆市,2025-02-20 22:13:00,,0.0,2025-02-20,22.0,3.0,0,2.0,-1.0,0,0,0.0,0.0,0-50,晚上(18-24)
242,247.0,247.0,四川省,2025-02-20 22:13:00,2025-02-20 22:13:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.0,1,0,247.0,0.0,200-500,晚上(18-24)
243,238.0,0.0,江苏省,2025-02-20 22:12:00,2025-02-20 22:13:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.016666666666666666,0,0,0.0,0.0,200-500,晚上(18-24)
244,119.0,119.0,安徽省,2025-02-20 22:12:00,2025-02-20 22:12:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.0,1,0,119.0,0.0,100-200,晚上(18-24)
245,119.0,119.0,陕西省,2025-02-20 22:12:00,2025-02-20 22:12:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.0,1,0,119.0,0.0,100-200,晚上(18-24)
246,43.0,0.0,安徽省,2025-02-20 22:11:00,,0.0,2025-02-20,22.0,3.0,0,2.0,-1.0,0,0,0.0,0.0,0-50,晚上(18-24)
247,37.0,0.0,山东省,2025-02-20 22:11:00,,0.0,2025-02-20,22.0,3.0,0,2.0,-1.0,0,0,0.0,0.0,0-50,晚上(18-24)
248,119.0,119.0,江苏省,2025-02-20 22:11:00,2025-02-20 22:11:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.0,1,0,119.0,0.0,100-200,晚上(18-24)
249,37.0,5.0,河北省,2025-02-20 22:10:00,2025-02-20 22:10:00,5.0,2025-02-20,22.0,3.0,0,2.0,0.0,1,1,0.0,1.0,0-50,晚上(18-24)
250,69.0,69.0,吉林省,2025-02-20 22:10:00,2025-02-20 22:10:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.0,1,0,69.0,0.0,50-100,晚上(18-24)
251,81.0,5.0,山东省,2025-02-20 22:10:00,2025-02-20 22:10:00,5.0,2025-02-20,22.0,3.0,0,2.0,0.0,1,1,0.0,1.0,50-100,晚上(18-24)
252,69.0,69.0,贵州省,2025-02-20 22:10:00,2025-02-20 22:10:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.0,1,0,69.0,0.0,50-100,晚上(18-24)
253,37.0,0.0,河北省,2025-02-20 22:10:00,,0.0,2025-02-20,22.0,3.0,0,2.0,-1.0,0,0,0.0,0.0,0-50,晚上(18-24)
254,119.0,119.0,江苏省,2025-02-20 22:08:00,2025-02-20 22:08:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.0,1,0,119.0,0.0,100-200,晚上(18-24)
255,69.0,69.0,黑龙江省,2025-02-20 22:08:00,2025-02-20 22:08:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.0,1,0,69.0,0.0,50-100,晚上(18-24)
256,37.0,0.0,辽宁省,2025-02-20 22:08:00,2025-02-20 22:12:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.06666666666666667,0,0,0.0,0.0,0-50,晚上(18-24)
257,183.0,183.0,上海市,2025-02-20 22:07:00,2025-02-20 22:08:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.016666666666666666,1,0,183.0,0.0,100-200,晚上(18-24)
258,398.0,398.0,安徽省,2025-02-20 22:07:00,2025-02-20 22:07:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.0,1,0,398.0,0.0,200-500,晚上(18-24)
259,128.0,0.0,上海市,2025-02-20 22:07:00,2025-02-20 22:07:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.0,0,0,0.0,0.0,100-200,晚上(18-24)
260,151.0,151.0,北京市,2025-02-20 22:07:00,2025-02-20 22:07:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.0,1,0,151.0,0.0,100-200,晚上(18-24)
261,119.0,119.0,广东省,2025-02-20 22:07:00,2025-02-20 22:07:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.0,1,0,119.0,0.0,100-200,晚上(18-24)
262,53.0,0.0,山东省,2025-02-20 22:06:00,2025-02-20 22:06:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.0,0,0,0.0,0.0,50-100,晚上(18-24)
263,69.0,69.0,上海市,2025-02-20 22:06:00,2025-02-20 22:06:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.0,1,0,69.0,0.0,50-100,晚上(18-24)
264,212.9,93.9,山东省,2025-02-20 22:06:00,2025-02-20 22:06:00,93.9,2025-02-20,22.0,3.0,0,2.0,0.0,1,1,0.0,1.0,200-500,晚上(18-24)
265,37.0,0.0,黑龙江省,2025-02-20 22:06:00,,0.0,2025-02-20,22.0,3.0,0,2.0,-1.0,0,0,0.0,0.0,0-50,晚上(18-24)
266,119.0,119.0,吉林省,2025-02-20 22:05:00,2025-02-20 22:05:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.0,1,0,119.0,0.0,100-200,晚上(18-24)
267,186.9,186.9,山东省,2025-02-20 22:05:00,2025-02-20 22:05:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.0,1,0,186.9,0.0,100-200,晚上(18-24)
268,160.0,0.0,上海市,2025-02-20 22:05:00,,0.0,2025-02-20,22.0,3.0,0,2.0,-1.0,0,0,0.0,0.0,100-200,晚上(18-24)
269,37.0,37.0,浙江省,2025-02-20 22:05:00,2025-02-20 22:05:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.0,1,0,37.0,0.0,0-50,晚上(18-24)
270,64.8,64.8,北京市,2025-02-20 22:04:00,2025-02-20 22:04:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.0,1,0,64.8,0.0,50-100,晚上(18-24)
271,640.0,0.0,吉林省,2025-02-20 22:04:00,,0.0,2025-02-20,22.0,3.0,0,2.0,-1.0,0,0,0.0,0.0,500-1000,晚上(18-24)
272,34.9,34.9,河北省,2025-02-20 22:04:00,2025-02-20 22:04:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.0,1,0,34.9,0.0,0-50,晚上(18-24)
273,178.8,178.8,上海市,2025-02-20 22:04:00,2025-02-20 22:04:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.0,1,0,178.8,0.0,100-200,晚上(18-24)
274,64.8,64.8,吉林省,2025-02-20 22:03:00,2025-02-20 22:03:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.0,1,0,64.8,0.0,50-100,晚上(18-24)
275,21.0,21.0,辽宁省,2025-02-20 22:03:00,2025-02-20 22:03:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.0,1,0,21.0,0.0,0-50,晚上(18-24)
276,37.0,37.0,山东省,2025-02-20 22:02:00,2025-02-20 22:02:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.0,1,0,37.0,0.0,0-50,晚上(18-24)
277,119.0,119.0,上海市,2025-02-20 22:02:00,2025-02-20 22:02:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.0,1,0,119.0,0.0,100-200,晚上(18-24)
278,119.0,119.0,北京市,2025-02-20 22:02:00,2025-02-20 22:02:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.0,1,0,119.0,0.0,100-200,晚上(18-24)
279,98.9,98.9,山东省,2025-02-20 22:02:00,2025-02-20 22:02:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.0,1,0,98.9,0.0,50-100,晚上(18-24)
280,119.0,119.0,江西省,2025-02-20 22:02:00,2025-02-20 22:02:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.0,1,0,119.0,0.0,100-200,晚上(18-24)
281,64.8,64.8,广西壮族自治区,2025-02-20 22:01:00,2025-02-20 22:02:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.016666666666666666,1,0,64.8,0.0,50-100,晚上(18-24)
282,64.8,64.8,四川省,2025-02-20 22:01:00,2025-02-20 22:01:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.0,1,0,64.8,0.0,50-100,晚上(18-24)
283,98.9,0.0,山东省,2025-02-20 22:00:00,,0.0,2025-02-20,22.0,3.0,0,2.0,-1.0,0,0,0.0,0.0,50-100,晚上(18-24)
284,34.9,19.9,浙江省,2025-02-20 22:00:00,2025-02-20 22:00:00,15.0,2025-02-20,22.0,3.0,0,2.0,0.0,1,1,4.899999999999999,0.7537688442211056,0-50,晚上(18-24)
285,75.0,75.0,上海市,2025-02-20 22:00:00,2025-02-20 22:00:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.0,1,0,75.0,0.0,50-100,晚上(18-24)
286,366.0,366.0,安徽省,2025-02-20 22:00:00,2025-02-20 22:00:00,0.0,2025-02-20,22.0,3.0,0,2.0,0.0,1,0,366.0,0.0,200-500,晚上(18-24)
287,119.0,119.0,河北省,2025-02-20 21:59:00,2025-02-20 21:59:00,0.0,2025-02-20,21.0,3.0,0,2.0,0.0,1,0,119.0,0.0,100-200,晚上(18-24)
288,119.0,0.0,湖南省,2025-02-20 21:58:00,2025-02-20 22:11:00,0.0,2025-02-20,21.0,3.0,0,2.0,0.21666666666666667,0,0,0.0,0.0,100-200,晚上(18-24)
289,98.9,0.0,山东省,2025-02-20 21:58:00,,0.0,2025-02-20,21.0,3.0,0,2.0,-1.0,0,0,0.0,0.0,50-100,晚上(18-24)
290,69.0,69.0,四川省,2025-02-20 21:58:00,2025-02-20 21:58:00,0.0,2025-02-20,21.0,3.0,0,2.0,0.0,1,0,69.0,0.0,50-100,晚上(18-24)
291,119.0,0.0,天津市,2025-02-20 21:57:00,2025-02-20 21:57:00,0.0,2025-02-20,21.0,3.0,0,2.0,0.0,0,0,0.0,0.0,100-200,晚上(18-24)
292,178.8,178.8,上海市,2025-02-20 21:57:00,2025-02-20 22:12:00,0.0,2025-02-20,21.0,3.0,0,2.0,0.25,1,0,178.8,0.0,100-200,晚上(18-24)
293,37.0,37.0,辽宁省,2025-02-20 21:57:00,2025-02-20 21:57:00,0.0,2025-02-20,21.0,3.0,0,2.0,0.0,1,0,37.0,0.0,0-50,晚上(18-24)
