update_time,id,title,price,sale_count,comment_count,店名,GMV,评论率,价格段,是否爆款,商品品类,品牌均价,品牌级别
2025-11-14,A538605631655,CHANDO/自然堂净澈养护卸妆水 清洁力强 保湿滋润肌肤温和,89.0,5191,185,自然堂,461999.0,0.0356386052783664,50-100元,0,卸妆,169.77173913043478,中端品牌
2025-11-14,A539341851212,CHANDO/自然堂凝时鲜颜明眸焕肤礼盒 凝时眼霜套装滋润补水去眼袋,329.0,568,4,自然堂,186872.0,0.007042253521126761,200-500元,0,眼霜,169.77173913043478,中端品牌
2025-11-14,A539343210732,CHANDO/自然堂雪域精粹菁采明眸礼盒 活泉控油深层清洁 快速渗透,239.0,521,3,自然堂,124519.0,0.005758157389635317,200-500元,0,其他,169.77173913043478,中端品牌
2025-11-14,A539343870010,CHANDO/自然堂凝时焕采明眸尊享礼盒 静享滋润 保湿滋润 嫩滑肌肤,311.0,298,1,自然堂,92678.0,0.003355704697986577,200-500元,0,其他,169.77173913043478,中端品牌
2025-11-14,A539344100318,CHANDO/自然堂雪域精粹裸透滋养礼盒 遮瑕修颜 渗透补水 层层滋养,225.0,599,7,自然堂,134775.0,0.011686143572621035,200-500元,0,其他,169.77173913043478,中端品牌
2025-11-14,A539793941051,CHANDO/自然堂自然堂秋冬护手霜礼装套装滋润补水保湿双手护手霜,56.0,5890,44,自然堂,329840.0,0.007470288624787776,50-100元,0,其他,169.77173913043478,中端品牌
2025-11-14,A539970643513,CHANDO/自然堂娇颜粉嫩保湿眼部精华 四件套乳液精华,695.0,734,0,自然堂,510130.0,0.0,500-1000元,0,精华,169.77173913043478,中端品牌
2025-11-14,A540215001957,CHANDO/自然堂自然堂凝时鲜颜精华呵护套装 滋润保湿秋冬套装,688.0,1202,0,自然堂,826976.0,0.0,500-1000元,0,精华,169.77173913043478,中端品牌
2025-11-13,A24599528735,自然堂 活泉控油净爽泡沫洁面膏110g 控油补水 包邮 洗面奶女男,69.0,7457,617,自然堂,514533.0,0.08274104867909347,50-100元,0,洁面,169.77173913043478,中端品牌
2025-11-13,A537536663632,CHANDO/自然堂喜马拉雅雪莲舒缓保湿面膜5片装 舒缓水润呵护肌肤,48.0,0,0,自然堂,0.0,0.0,0-50元,0,面膜,169.77173913043478,中端品牌
2025-11-11,A18191681943,CHANDO/自然堂活泉深层补水酣睡膜  补水保湿免洗面膜 正品包邮,64.0,22200,1518,自然堂,1420800.0,0.06837837837837837,50-100元,1,面膜,169.77173913043478,中端品牌
2025-11-11,A20192763379,自然堂 活泉控油平衡爽肤水135ml 控油补水 保湿 化妆水正品包邮,49.0,14759,1721,自然堂,723191.0,0.116606816179958,0-50元,1,爽肤水,169.77173913043478,中端品牌
2025-11-11,A21725671218,自然堂 活泉保湿修护精华水（清爽型）135ml  清爽补水爽肤水包邮,55.0,19615,2098,自然堂,1078825.0,0.10695895997960744,50-100元,1,精华,169.77173913043478,中端品牌
2025-11-11,A24599364463,自然堂 活泉加倍补水乳霜60g 补水保湿改善肌肤干燥专柜正品包邮,59.0,12334,537,自然堂,727706.0,0.04353818712502027,50-100元,1,其他,169.77173913043478,中端品牌
2025-11-11,A35345527183,CHANDO/自然堂男士控油劲爽套装 洁面爽肤水面部护理男 控油补水,108.0,11646,1145,自然堂,1257768.0,0.09831701871887344,100-200元,1,洁面,169.77173913043478,中端品牌
2025-11-11,A35452220808,CHANDO/自然堂活泉秋冬滋养控油护肤套装 补水控油保湿 化妆品女,262.0,4400,155,自然堂,1152800.0,0.035227272727272725,200-500元,0,其他,169.77173913043478,中端品牌
2025-11-11,A521247378401,CHANDO/自然堂雪润深澈皙白精华液套装 保湿滋润面部,138.0,2854,0,自然堂,393852.0,0.0,100-200元,0,精华,169.77173913043478,中端品牌
2025-11-11,A539339147058,CHANDO/自然堂喜马拉雅补水面膜21片 补水保湿滋润面膜,99.0,134934,0,自然堂,13358466.0,0.0,50-100元,1,面膜,169.77173913043478,中端品牌
2025-11-11,A539753728148,CHANDO/自然堂雪域精粹 纯粹滋润洗颜霜 深层清洁 保湿去油,75.0,6675,81,自然堂,500625.0,0.012134831460674157,50-100元,0,其他,169.77173913043478,中端品牌
2025-11-11,A539753747235,CHANDO/自然堂净透冰肌角质调理凝露 深层清洁 去角质 洗出污垢,86.0,1045,4,自然堂,89870.0,0.003827751196172249,50-100元,0,其他,169.77173913043478,中端品牌
2025-11-11,A539755110033,CHANDO/自然堂自然堂雪域精粹 纯粹滋润冰肌水套装 保湿补水修护,108.0,19068,247,自然堂,2059344.0,0.012953639605621984,100-200元,1,其他,169.77173913043478,中端品牌
2025-11-11,A539756246009,CHANDO/自然堂自然堂雪域精粹纯粹滋润乳液礼装组合 补水保湿滋润,128.0,6733,82,自然堂,861824.0,0.012178820733699688,100-200元,0,乳液,169.77173913043478,中端品牌
2025-11-11,A539756269930,CHANDO/自然堂雪域精粹纯粹眼霜套装  淡化黑眼圈细纹,135.0,3348,4,自然堂,451980.0,0.0011947431302270011,100-200元,0,眼霜,169.77173913043478,中端品牌
2025-11-11,A539756566491,CHANDO/自然堂雪域纯粹滋润精华液套装 补水保湿修护滋润精华液,148.0,2942,30,自然堂,435416.0,0.010197144799456152,100-200元,0,精华,169.77173913043478,中端品牌
2025-11-11,A539797804513,CHANDO/自然堂自然堂 嫩白保湿乳霜礼装套装持久保湿水嫩肌肤补水,72.0,1138,25,自然堂,81936.0,0.021968365553602813,50-100元,0,其他,169.77173913043478,中端品牌
2025-11-11,A539802407409,CHANDO/自然堂水润长效保湿霜面膜套装 深层补水锁水细腻清爽,58.0,3921,8,自然堂,227418.0,0.00204029584289722,50-100元,0,面膜,169.77173913043478,中端品牌
2025-11-11,A539855652658,CHANDO/自然堂雪润皙白冰肌水礼装  深入补水 通透肌肤匀润亮泽,86.0,2243,37,自然堂,192898.0,0.01649576460098083,50-100元,0,其他,169.77173913043478,中端品牌
2025-11-11,A539855746548,CHANDO/自然堂雪润深澈洁面膏洗面奶 深层清洁 洗后不紧绷 舒缓,75.0,2975,22,自然堂,223125.0,0.007394957983193277,50-100元,0,洁面,169.77173913043478,中端品牌
2025-11-11,A539856236019,CHANDO/自然堂雪润皙白晶采霜/日霜礼装 滋润水润呵护面霜,108.0,665,4,自然堂,71820.0,0.006015037593984963,100-200元,0,面霜,169.77173913043478,中端品牌
2025-11-11,A539856532063,CHANDO/自然堂凝时鲜颜肌活乳液/霜 凝时肌活霜保湿滋润秋冬面霜,158.0,8194,8,自然堂,1294652.0,0.000976324139614352,100-200元,0,面霜,169.77173913043478,中端品牌
2025-11-11,A539856797112,CHANDO/自然堂凝时鲜颜肌活淡斑精华液淡化干纹细纹滋润精华正品,158.0,2011,4,自然堂,317738.0,0.001989060169070114,100-200元,0,精华,169.77173913043478,中端品牌
2025-11-11,A539856895171,CHANDO/自然堂凝时鲜颜肌活修护眼霜淡化去黑眼圈眼袋滋润细纹,158.0,3300,6,自然堂,521400.0,0.0018181818181818182,100-200元,0,眼霜,169.77173913043478,中端品牌
2025-11-11,A539857047738,CHANDO/自然堂弹嫩紧致抗皱气色液 深入补水 爽肤水 细化毛孔,158.0,1043,6,自然堂,164794.0,0.005752636625119847,100-200元,0,爽肤水,169.77173913043478,中端品牌
2025-11-11,A539857374915,CHANDO/自然堂弹嫩细致洁颜霜礼装套装 洗面奶温和,89.0,915,0,自然堂,81435.0,0.0,50-100元,0,其他,169.77173913043478,中端品牌
2025-11-11,A539857501037,CHANDO/自然堂弹嫩紧致抗皱滋养乳液/霜 早安面霜 润泽肌肤,202.0,639,2,自然堂,129078.0,0.003129890453834116,200-500元,0,面霜,169.77173913043478,中端品牌
2025-11-11,A539857523299,CHANDO/自然堂弹嫩紧致抗皱精华液塑形肌肤 小V脸套装紧致弹嫩,218.0,761,3,自然堂,165898.0,0.003942181340341655,200-500元,0,精华,169.77173913043478,中端品牌
2025-11-11,A539857922859,CHANDO/自然堂弹嫩紧致抗皱眼霜 紧致去黑眼圈去眼袋去脂肪粒眼霜,208.0,867,1,自然堂,180336.0,0.0011534025374855825,200-500元,0,眼霜,169.77173913043478,中端品牌
2025-11-11,A539967803575,CHANDO/自然堂冰肌莹润焕颜隔离霜 裸妆隔离控油保湿遮瑕CC霜,60.0,955,2,自然堂,57300.0,0.0020942408376963353,50-100元,0,隔离霜,169.77173913043478,中端品牌
2025-11-11,A540004450388,CHANDO/自然堂雪润晶采眼霜15g 淡化黑眼圈细纹眼部,136.0,700,0,自然堂,95200.0,0.0,100-200元,0,眼霜,169.77173913043478,中端品牌
2025-11-10,A18177318911,自然堂 活泉补水洁面乳 125g 深层清洁滋润 正品包邮洗面奶女男,69.0,44154,7403,自然堂,3046626.0,0.1676631788739412,50-100元,1,洁面,169.77173913043478,中端品牌
2025-11-10,A18191017198,CHANDO/自然堂活泉多效精华眼霜20g 淡化黑眼圈细纹紧致保湿 正品,148.0,19695,3074,自然堂,2914860.0,0.15608022340695607,100-200元,1,精华,169.77173913043478,中端品牌
2025-11-10,A24574388311,自然堂 活泉深层补水霜50g 保湿控油平衡水油滋润肌肤 补水面霜女,110.0,3453,401,自然堂,379830.0,0.11613090066608746,100-200元,0,面霜,169.77173913043478,中端品牌
2025-11-10,A24613924461,CHANDO/自然堂【预售】凝时鲜颜眼部精华滋养套装 保湿滋润精华,438.0,16134,766,自然堂,7066692.0,0.04747737696789389,200-500元,1,精华,169.77173913043478,中端品牌
2025-11-10,A35410825078,自然堂柔润细滑妆前乳修饰毛孔上妆持久匀色提亮隔离滋润,88.0,4908,570,自然堂,431904.0,0.11613691931540342,50-100元,0,隔离霜,169.77173913043478,中端品牌
2025-11-10,A35514874002,自然堂纤长浓密养护睫毛膏 浓密丰盈持久卷翘彩妆正品,88.0,1754,157,自然堂,154352.0,0.0895096921322691,50-100元,0,睫毛膏,169.77173913043478,中端品牌
2025-11-10,A39256958850,自然堂活泉深层补水按摩乳 保湿活肤长久水嫩乳液女正品,110.0,1143,93,自然堂,125730.0,0.08136482939632546,100-200元,0,乳液,169.77173913043478,中端品牌
2025-11-10,A40846296520,CHANDO/自然堂【预售】凝时鲜颜肌活修护精华液套装 淡细纹暗沉,179.0,3216,0,自然堂,575664.0,0.0,100-200元,0,精华,169.77173913043478,中端品牌
2025-11-10,A40851237004,CHANDO/自然堂【预售】凝时鲜颜冰肌水套装 抗衰紧致肌肤 爽肤水,128.0,5815,0,自然堂,744320.0,0.0,100-200元,0,爽肤水,169.77173913043478,中端品牌
2025-11-10,A43504609665,自然堂极细流畅眼线笔 防水不晕染持久浓黑彩妆眼线笔,79.0,2780,471,自然堂,219620.0,0.16942446043165468,50-100元,0,其他,169.77173913043478,中端品牌
2025-11-10,A522562877665,CHANDO/自然堂【预售】雪润净澈无瑕透白套装 洗面奶爽肤水BB套装,318.0,15524,88,自然堂,4936632.0,0.0056686421025508886,200-500元,1,爽肤水,169.77173913043478,中端品牌
2025-11-10,A522566456635,CHANDO/自然堂【预售】活泉润养无瑕超值套装 控油补水保湿套装,228.0,20432,669,自然堂,4658496.0,0.032742756460454187,200-500元,1,其他,169.77173913043478,中端品牌
2025-11-10,A538529624900,CHANDO/自然堂甜蜜三色渐变咬唇膏 滋润保湿 淡化唇纹 四色可选,99.0,9376,4144,自然堂,928224.0,0.44197952218430037,50-100元,0,其他,169.77173913043478,中端品牌
2025-11-10,A538876566345,CHANDO/自然堂【预售】雪润晶采裸透气垫霜+替换装 保湿滋润BB霜,145.0,10919,0,自然堂,1583255.0,0.0,100-200元,1,其他,169.77173913043478,中端品牌
2025-11-10,A538877698623,CHANDO/自然堂【预售】弹嫩紧致精华眼霜套装 面部精华眼霜套装,549.0,1973,0,自然堂,1083177.0,0.0,500-1000元,0,精华,169.77173913043478,中端品牌
2025-11-10,A539119310242,CHANDO/自然堂【预售】雪域 秋冬保湿滋润 呵护套装 爽肤水乳液,368.0,23239,0,自然堂,8551952.0,0.0,200-500元,1,爽肤水,169.77173913043478,中端品牌
2025-11-10,A540001187127,CHANDO/自然堂凝润滋养护唇膏两只装 持久滋润 润泽肌肤 保湿唇膏,65.0,81,29,自然堂,5265.0,0.35802469135802467,50-100元,0,其他,169.77173913043478,中端品牌
2025-11-09,A44591136637,CHANDO/自然堂雪润皙白旅行装三件套 补水保湿亮肤体验装三件套,88.0,12818,10597,自然堂,1127984.0,0.8267280386955843,50-100元,1,其他,169.77173913043478,中端品牌
2025-11-09,A541389564521,CHANDO/自然堂 凝时焕活肌底液 35ml 促进吸收滋润肌底提升吸收力,320.0,0,0,自然堂,0.0,0.0,200-500元,0,其他,169.77173913043478,中端品牌
2025-11-14,A41238850925,资生堂心机彩妆臻采腮红 2g  官方正品,280.0,517,16,资生堂,144760.0,0.030947775628626693,200-500元,0,其他,614.1954887218045,奢侈品牌
2025-11-14,A41276592245,资生堂洗面奶 男士洗面膏125ml 可作剃须泡沫,180.0,6831,472,资生堂,1229580.0,0.06909676474893867,100-200元,0,其他,614.1954887218045,奢侈品牌
2025-11-14,A41290443958,shiseido资生堂 盼丽风姿金采丰润柔肤液150ml 水润紧致柔滑肌肤,780.0,50,3,资生堂,39000.0,0.06,500-1000元,0,其他,614.1954887218045,奢侈品牌
2025-11-14,A41292111153,资生堂盼丽风姿抗皱夜霜50ml,510.0,612,46,资生堂,312120.0,0.07516339869281045,500-1000元,0,其他,614.1954887218045,奢侈品牌
2025-11-14,A41309234345,shiseido资生堂 盼丽风姿抗皱夜乳 75mL补水 保湿 官方正品,510.0,233,20,资生堂,118830.0,0.08583690987124463,500-1000元,0,其他,614.1954887218045,奢侈品牌
2025-11-14,A41310047163,资生堂 全球彩妆丝柔亮滑眼影组3g  妆效持久不晕染 眼影,410.0,75,8,资生堂,30750.0,0.10666666666666667,200-500元,0,眼影,614.1954887218045,奢侈品牌
2025-11-14,A41324454533,资生堂 全球彩妆瓷光蜜釉口红6ml 自然持久妆容 资生堂口红 唇膏,290.0,45,6,资生堂,13050.0,0.13333333333333333,200-500元,0,口红,614.1954887218045,奢侈品牌
2025-11-14,A41336958216,shiseido资生堂心机彩妆臻采透无瑕粉底液 保湿控油遮瑕隔离,380.0,611,70,资生堂,232180.0,0.11456628477905073,200-500元,0,粉底,614.1954887218045,奢侈品牌
2025-11-14,A41338910703,shiseido资生堂 悦薇美颈精华露 75g滋润 保湿 官方正品,390.0,382,49,资生堂,148980.0,0.12827225130890052,200-500元,0,精华,614.1954887218045,奢侈品牌
2025-11-14,A41342851949,Shiseido/资生堂新漾美肌亮润眼霜15ml,360.0,686,38,资生堂,246960.0,0.05539358600583091,200-500元,0,眼霜,614.1954887218045,奢侈品牌
2025-11-14,A41348433513,资生堂眼膜 悦薇质纯防皱眼膜贴1对x12袋,500.0,788,136,资生堂,394000.0,0.17258883248730963,200-500元,0,其他,614.1954887218045,奢侈品牌
2025-11-14,A41353789565,资生堂 全球彩妆至美浓密睫毛膏（精致黑）8ml 浓密美睫 睫毛膏,320.0,97,11,资生堂,31040.0,0.1134020618556701,200-500元,0,睫毛膏,614.1954887218045,奢侈品牌
2025-11-14,A41360096547,资生堂 悦薇珀翡质纯抗皱亮肤霜 40ml 保湿滋润 面霜 补水,1680.0,100,9,资生堂,168000.0,0.09,1000元以上,0,面霜,614.1954887218045,奢侈品牌
2025-11-14,A41367732405,资生堂 全球彩妆臻美柔润唇膏 4g 饱满立自然滋润正品 口红,290.0,68,4,资生堂,19720.0,0.058823529411764705,200-500元,0,口红,614.1954887218045,奢侈品牌
2025-11-14,A41410626944,shiseido资生堂 盼丽风姿金采丰润日用霜50ml SPF15保湿滋润,860.0,89,4,资生堂,76540.0,0.0449438202247191,500-1000元,0,其他,614.1954887218045,奢侈品牌
2025-11-14,A42423790284,shiseido资生堂 时光琉璃御藏集效焕透精华液30ml 提亮肤色精华,2180.0,26,3,资生堂,56680.0,0.11538461538461539,1000元以上,0,精华,614.1954887218045,奢侈品牌
2025-11-14,A42426875672,shiseido资生堂 瓷光蜜釉唇彩 魅惑红唇 丰润莹亮 轻盈柔滑,260.0,50,3,资生堂,13000.0,0.06,200-500元,0,其他,614.1954887218045,奢侈品牌
2025-11-14,A42427287496,资生堂 全球彩妆自然塑型眉粉盒 易上色 持久不晕染 眉粉,260.0,393,65,资生堂,102180.0,0.16539440203562342,200-500元,0,其他,614.1954887218045,奢侈品牌
2025-11-14,A520713989508,shiseido资生堂粉芯心机彩妆臻采透无瑕粉芯 遮瑕控油定妆,300.0,261,27,资生堂,78300.0,0.10344827586206896,200-500元,0,其他,614.1954887218045,奢侈品牌
2025-11-14,A520856884748,shiseido资生堂心机彩妆臻采透无瑕粉底液(清透型)  遮瑕均匀肤色,380.0,132,28,资生堂,50160.0,0.21212121212121213,200-500元,0,粉底,614.1954887218045,奢侈品牌
2025-11-14,A521604226760,资生堂 立体润色颊彩粉7g 腮红 红润气色提亮肤色 资生堂高光,350.0,56,17,资生堂,19600.0,0.30357142857142855,200-500元,0,其他,614.1954887218045,奢侈品牌
2025-11-14,A526990315929,资生堂新透白美肌臻白祛斑精粹水150ml,420.0,706,147,资生堂,296520.0,0.20821529745042494,200-500元,0,其他,614.1954887218045,奢侈品牌
2025-11-14,A527048736184,资生堂新透白美肌集光祛斑精华液30ml,880.0,1272,243,资生堂,1119360.0,0.19103773584905662,500-1000元,0,精华,614.1954887218045,奢侈品牌
2025-11-14,A527081433316,资生堂百优焕透亮颜精华液30ml 紧致精华 提亮肤色 百优精华,800.0,108,19,资生堂,86400.0,0.17592592592592593,500-1000元,0,精华,614.1954887218045,奢侈品牌
2025-11-14,A527151756517,资生堂红妍眼部精华,550.0,94,0,资生堂,51700.0,0.0,500-1000元,0,精华,614.1954887218045,奢侈品牌
2025-11-14,A527397070576,资生堂紧致舒活套装 男士套装健肤水 滋润乳,540.0,379,43,资生堂,204660.0,0.11345646437994723,500-1000元,0,其他,614.1954887218045,奢侈品牌
2025-11-14,A527778412235,资生堂全球彩妆羽感盈透粉饼SPF15 粉芯 粉饼 无粉饼盒,360.0,108,32,资生堂,38880.0,0.2962962962962963,200-500元,0,其他,614.1954887218045,奢侈品牌
2025-11-14,A529658846767,资生堂心机彩妆星魅眼影3g 细腻质地 立体妆容 眼影 新品上市,320.0,45,19,资生堂,14400.0,0.4222222222222222,200-500元,0,眼影,614.1954887218045,奢侈品牌
2025-11-14,A530888138469,资生堂悦享年轻套装（滋润型）紧颜亮肤水+乳,1440.0,181,41,资生堂,260640.0,0.2265193370165746,1000元以上,0,其他,614.1954887218045,奢侈品牌
2025-11-14,A530942394512,Shiseido/资生堂时光琉璃御藏亮采蜜粉,780.0,16,7,资生堂,12480.0,0.4375,500-1000元,0,蜜粉,614.1954887218045,奢侈品牌
2025-11-14,A531208446009,资生堂UTM傲娇精华露30ml+新透白祛斑精华液30ml,1470.0,55,26,资生堂,80850.0,0.4727272727272727,1000元以上,0,精华,614.1954887218045,奢侈品牌
2025-11-14,A531281908122,资生堂百优优效修护眼霜15ml+百优全新精纯乳霜 50ml,1410.0,28,11,资生堂,39480.0,0.39285714285714285,1000元以上,0,眼霜,614.1954887218045,奢侈品牌
